                         baronBM  baronBMc  baronHR  baronHRc    cplexBM    cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc    mosekBM   mosekBM.2   mosekBMc  mosekBMc.2   mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
exp_random_2_2_2_9           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -       54.0        12.0      122.0        26.0          1.0           1.0          1.0             -           -         39.0           -         69.0
exp_random_5_10_10_1         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     7355.0      3112.0      449.0      9824.0          1.0           1.0          1.0             -           -       8458.0           -       2960.0
exp_random_5_10_10_10        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     3184.0      2035.0     1907.0     10442.0          1.0           1.0          1.0             -           -       6692.0           -       2770.0
exp_random_5_10_10_2         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    14111.0      3336.0      513.0      7334.0          1.0           1.0          1.0             -           -       4931.0           -       3008.0
exp_random_5_10_10_3         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    11823.0      3736.0     1376.0     18550.0          1.0           1.0          1.0             -           -      17264.0           -       3795.0
exp_random_5_10_10_4         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    19891.0      6580.0     2383.0     19565.0          1.0           1.0          1.0             -           -      34799.0           -       4411.0
exp_random_5_10_10_5         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    11566.0      4998.0     1381.0      7179.0          1.0           1.0          1.0             -           -      12787.0           -       3573.0
exp_random_5_10_10_6         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    14592.0      3696.0     1673.0      9255.0          1.0           1.0          1.0             -           -      15021.0           -       3661.0
exp_random_5_10_10_7         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    13694.0      3412.0     1050.0     14420.0          1.0           1.0          1.0             -           -       6436.0           -       3328.0
exp_random_5_10_10_8         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    13953.0      2484.0      605.0      9495.0          1.0           1.0          1.0             -           -       5959.0           -       2848.0
exp_random_5_10_10_9         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    10431.0      2972.0     3175.0     14850.0          1.0           1.0          1.0             -           -      27220.0           -       7595.0
exp_random_5_10_5_1          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -      439.0      2260.0      691.0       974.0          1.0           1.0          1.0             -           -       3323.0           -       2300.0
exp_random_5_10_5_10         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     3475.0      2582.0     1631.0      2085.0          1.0           1.0            -             -           -      14260.0           -       2210.0
exp_random_5_10_5_2          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     7917.0      1879.0      488.0      1196.0          1.0           1.0          1.0             -           -       9876.0           -       1867.0
exp_random_5_10_5_3          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     9042.0      2439.0     1665.0      4032.0          1.0           1.0          1.0             -           -       5327.0           -       2863.0
exp_random_5_10_5_4          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     5686.0      2298.0      590.0      3656.0          1.0           1.0          1.0             -           -       3331.0           -       2625.0
exp_random_5_10_5_5          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    28331.0      1273.0     3059.0     15848.0          1.0           1.0          1.0             -           -      21433.0           -       4275.0
exp_random_5_10_5_6          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     8274.0      1028.0     1484.0      4481.0          1.0           1.0          1.0             -           -       3140.0           -       3085.0
exp_random_5_10_5_7          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     1699.0      1708.0      683.0      1993.0          1.0           1.0          1.0             -           -       6417.0           -            -
exp_random_5_10_5_8          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     4273.0      3238.0     1949.0      5255.0          1.0           1.0          1.0             -           -      47514.0           -       3991.0
exp_random_5_10_5_9          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     8574.0      1300.0      952.0      3722.0          1.0           1.0          1.0             -           -       3048.0           -       2836.0
exp_random_5_5_10_1          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2230.0      1277.0      776.0      4573.0          1.0           1.0          1.0             -           -       2081.0           -        897.0
exp_random_5_5_10_10         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2084.0      1217.0      462.0      3101.0          1.0           1.0          1.0             -           -       2146.0           -        866.0
exp_random_5_5_10_2          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2910.0      2223.0     1183.0      4535.0          1.0           1.0          1.0             -           -       4492.0           -       1155.0
exp_random_5_5_10_3          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     1290.0      1089.0      599.0      3490.0          1.0           1.0          1.0             -           -       1085.0           -       1104.0
exp_random_5_5_10_4          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     4882.0      2012.0     1913.0      5908.0          1.0           1.0          1.0             -           -       3690.0           -       1485.0
exp_random_5_5_10_5          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     3423.0      2184.0     2319.0      7028.0          1.0           1.0          1.0             -           -       3821.0           -       5165.0
exp_random_5_5_10_6          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2380.0      2216.0      718.0      4049.0          1.0           1.0          1.0             -           -       5500.0           -       1262.0
exp_random_5_5_10_7          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     1397.0      1331.0      644.0      5008.0          1.0           1.0          1.0             -           -       1769.0           -        944.0
exp_random_5_5_10_8          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     1489.0      1183.0      537.0      4459.0          1.0           1.0          1.0             -           -       1356.0           -        788.0
exp_random_5_5_10_9          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2709.0      1762.0      897.0      4346.0          1.0           1.0          1.0             -           -       5249.0           -       1190.0
exp_random_5_5_5_1           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -      573.0       902.0      343.0      1728.0          1.0           1.0          1.0             -           -       1544.0           -        951.0
exp_random_5_5_5_10          1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2028.0       669.0      645.0      1567.0          1.0           1.0          1.0             -           -       6464.0           -        893.0
exp_random_5_5_5_2           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     1130.0       946.0      901.0      2201.0          1.0           1.0          1.0             -           -       1285.0           -        987.0
exp_random_5_5_5_3           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     3257.0      1258.0     1622.0      1699.0          1.0           1.0          1.0             -           -       7634.0           -       1847.0
exp_random_5_5_5_4           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -      586.0       873.0      531.0       957.0          1.0           1.0          1.0             -           -       1878.0           -        881.0
exp_random_5_5_5_5           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -      702.0       664.0      494.0      1772.0          1.0           1.0          1.0             -           -       1338.0           -        926.0
exp_random_5_5_5_6           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     2163.0       746.0     1205.0      1274.0          1.0           1.0          1.0             -           -       2157.0           -        977.0
exp_random_5_5_5_7           1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -      713.0       864.0      860.0       917.0          1.0           1.0          1.0             -           -       3375.0           -        578.0
